Evaluation_ID,Date,Agent,Team,Supervisor,Process,Evaluation_Score,Errors,Critical_Error,Customer_Satisfaction,Resolution_Time_Min,Status
145280,2026-01-31,Agent 044,Team C,Supervisor 1,General Inquiry,97.2,1,No,5.0,6.8,Pass
145281,2026-07-11,Agent 069,Team C,Supervisor 5,Billing,91.1,1,No,4.8,8.4,Pass
145282,2026-06-06,Agent 005,Team C,Supervisor 3,General Inquiry,90.5,2,No,3.2,6.1,Pass
145283,2026-05-23,Agent 037,Team C,Supervisor 2,General Inquiry,90.7,1,No,4.7,7.1,Pass
145284,2026-02-27,Agent 071,Team B,Supervisor 5,Verification,66.3,1,No,3.5,10.5,Fail
145285,2026-01-23,Agent 056,Team A,Supervisor 2,General Inquiry,91.2,3,No,5.0,10.4,Pass
145286,2026-06-15,Agent 051,Team D,Supervisor 3,Verification,92.0,0,No,4.6,10.3,Pass
145287,2026-02-10,Agent 056,Team E,Supervisor 4,General Inquiry,100.0,1,No,4.7,6.7,Pass
145288,2026-07-22,Agent 042,Team D,Supervisor 5,General Inquiry,84.7,0,No,3.8,10.7,Fail
145289,2026-01-15,Agent 013,Team E,Supervisor 2,Retention,100.0,2,No,3.9,5.7,Pass
145290,2026-03-28,Agent 034,Team C,Supervisor 5,Billing,92.4,0,No,3.8,6.9,Pass
145291,2026-01-03,Agent 100,Team C,Supervisor 4,Verification,100.0,1,No,4.7,10.7,Pass
145292,2026-07-30,Agent 034,Team E,Supervisor 3,General Inquiry,82.7,0,No,3.9,11.0,Fail
145293,2026-01-01,Agent 053,Team E,Supervisor 4,Verification,93.1,2,Yes,4.1,8.5,Pass
145294,2026-08-04,Agent 003,Team D,Supervisor 5,Billing,91.7,0,No,4.1,14.6,Pass
145295,2026-08-29,Agent 074,Team B,Supervisor 2,Verification,87.2,1,No,4.3,9.2,Pass
145296,2026-03-16,Agent 099,Team B,Supervisor 3,Verification,77.6,1,No,3.5,6.8,Fail
145297,2026-08-10,Agent 037,Team D,Supervisor 1,Billing,86.6,3,No,4.5,5.4,Pass
145298,2026-08-30,Agent 052,Team B,Supervisor 4,General Inquiry,76.5,2,No,4.2,8.1,Fail
145299,2026-05-19,Agent 006,Team E,Supervisor 3,Technical Support,85.0,3,No,4.2,10.1,Pass
145300,2026-07-07,Agent 021,Team D,Supervisor 2,Technical Support,86.6,0,No,3.9,10.9,Pass
145301,2026-08-19,Agent 045,Team A,Supervisor 2,General Inquiry,95.6,0,Yes,5.0,9.6,Pass
145302,2026-07-12,Agent 005,Team B,Supervisor 5,General Inquiry,89.2,1,No,4.4,13.0,Pass
145303,2026-03-17,Agent 003,Team B,Supervisor 1,General Inquiry,94.0,1,No,3.9,6.3,Pass
145304,2026-01-04,Agent 020,Team A,Supervisor 5,Technical Support,81.1,0,No,3.6,9.2,Fail
145305,2026-01-25,Agent 094,Team D,Supervisor 4,Verification,100.0,1,No,4.0,5.1,Pass
145306,2026-07-19,Agent 076,Team A,Supervisor 2,Verification,95.5,1,No,5.0,9.4,Pass
145307,2026-07-26,Agent 061,Team B,Supervisor 3,Technical Support,85.1,1,No,3.8,8.5,Pass
145308,2026-06-20,Agent 035,Team D,Supervisor 4,Verification,90.0,0,No,3.8,8.8,Pass
145309,2026-04-04,Agent 032,Team A,Supervisor 2,Retention,87.8,2,No,4.7,8.5,Pass
145310,2026-06-17,Agent 019,Team E,Supervisor 1,Technical Support,98.1,3,No,4.4,9.4,Pass
145311,2026-04-06,Agent 015,Team A,Supervisor 4,Technical Support,82.9,0,No,4.3,9.4,Fail
145312,2026-04-18,Agent 074,Team D,Supervisor 2,Verification,92.7,3,No,3.8,10.3,Pass
145313,2026-04-09,Agent 057,Team E,Supervisor 3,Billing,98.6,2,No,3.4,12.8,Pass
145314,2026-08-01,Agent 026,Team A,Supervisor 4,Technical Support,92.9,0,No,3.7,8.3,Pass
145315,2026-04-05,Agent 070,Team A,Supervisor 5,Billing,90.3,7,No,4.6,6.3,Pass
145316,2026-04-10,Agent 090,Team A,Supervisor 4,Retention,76.8,2,No,3.4,11.5,Fail
145317,2026-04-01,Agent 002,Team B,Supervisor 4,Verification,87.6,3,No,3.6,5.5,Pass
145318,2026-02-13,Agent 049,Team D,Supervisor 4,Verification,75.8,2,No,3.7,6.2,Fail
145319,2026-07-19,Agent 048,Team C,Supervisor 5,Technical Support,96.8,1,No,4.2,9.3,Pass
145320,2026-07-06,Agent 032,Team B,Supervisor 2,Billing,85.0,0,No,4.2,4.9,Pass
145321,2026-05-08,Agent 003,Team D,Supervisor 2,Retention,94.7,0,No,5.0,10.3,Pass
145322,2026-01-23,Agent 083,Team C,Supervisor 2,General Inquiry,96.4,0,No,4.4,8.8,Pass
145323,2026-07-09,Agent 100,Team B,Supervisor 2,General Inquiry,91.4,0,No,4.4,6.8,Pass
145324,2026-01-23,Agent 020,Team B,Supervisor 4,Verification,86.7,0,No,3.2,3.9,Pass
145325,2026-08-22,Agent 094,Team B,Supervisor 3,Retention,79.1,3,No,3.4,7.2,Fail
145326,2026-07-05,Agent 037,Team C,Supervisor 4,General Inquiry,96.1,0,No,3.5,10.8,Pass
145327,2026-02-24,Agent 020,Team B,Supervisor 2,Technical Support,89.1,0,No,3.7,8.1,Pass
145328,2026-06-10,Agent 060,Team B,Supervisor 2,Retention,92.3,2,No,4.8,9.5,Pass
145329,2026-03-18,Agent 098,Team B,Supervisor 5,General Inquiry,84.0,1,No,3.9,4.4,Fail
145330,2026-03-04,Agent 059,Team B,Supervisor 4,Billing,84.6,3,No,4.2,7.8,Fail
145331,2026-04-13,Agent 081,Team B,Supervisor 2,General Inquiry,84.9,0,No,4.1,11.2,Fail
145332,2026-03-01,Agent 042,Team B,Supervisor 4,General Inquiry,93.3,2,No,4.1,11.6,Pass
145333,2026-08-15,Agent 023,Team E,Supervisor 1,Verification,85.4,0,No,3.7,9.7,Pass
145334,2026-07-08,Agent 041,Team B,Supervisor 1,Verification,82.1,0,Yes,3.5,5.3,Fail
145335,2026-03-21,Agent 073,Team C,Supervisor 3,Verification,91.2,0,No,4.9,9.3,Pass
145336,2026-07-23,Agent 027,Team E,Supervisor 3,Billing,97.3,0,No,4.1,7.4,Pass
145337,2026-07-08,Agent 081,Team A,Supervisor 3,Retention,100.0,0,No,5.0,9.2,Pass
145338,2026-04-05,Agent 046,Team D,Supervisor 1,Verification,98.8,2,No,4.9,7.1,Pass
145339,2026-03-10,Agent 017,Team E,Supervisor 5,Retention,88.1,1,No,3.0,12.4,Pass
145340,2026-04-24,Agent 002,Team A,Supervisor 4,General Inquiry,93.4,2,No,3.3,7.0,Pass
145341,2026-04-14,Agent 015,Team E,Supervisor 3,Technical Support,97.6,0,No,4.7,6.1,Pass
145342,2026-04-18,Agent 075,Team D,Supervisor 4,Technical Support,90.3,4,No,3.7,6.5,Pass
145343,2026-03-30,Agent 057,Team E,Supervisor 2,Technical Support,99.0,0,No,4.1,9.1,Pass
145344,2026-01-21,Agent 041,Team A,Supervisor 2,Retention,93.3,2,No,4.7,12.5,Pass
145345,2026-05-11,Agent 073,Team A,Supervisor 3,Billing,93.7,2,No,3.3,3.6,Pass
145346,2026-06-25,Agent 014,Team A,Supervisor 1,Verification,100.0,0,No,4.5,4.9,Pass
145347,2026-01-10,Agent 008,Team E,Supervisor 4,Technical Support,100.0,3,No,4.1,12.8,Pass
145348,2026-03-28,Agent 076,Team E,Supervisor 2,Billing,94.2,4,No,3.7,12.1,Pass
145349,2026-07-28,Agent 007,Team C,Supervisor 2,Billing,86.7,2,No,3.4,9.2,Pass
145350,2026-06-19,Agent 067,Team C,Supervisor 5,Technical Support,83.4,2,No,4.2,11.6,Fail
145351,2026-08-15,Agent 026,Team B,Supervisor 4,General Inquiry,91.1,0,No,4.5,7.2,Pass
145352,2026-08-05,Agent 003,Team B,Supervisor 5,Billing,87.7,2,No,4.2,10.2,Pass
145353,2026-07-13,Agent 046,Team B,Supervisor 4,Verification,81.9,0,No,3.4,8.1,Fail
145354,2026-04-01,Agent 004,Team D,Supervisor 3,Verification,94.1,2,No,3.9,8.4,Pass
145355,2026-06-23,Agent 057,Team D,Supervisor 3,Verification,98.0,3,No,5.0,7.1,Pass
145356,2026-05-17,Agent 096,Team C,Supervisor 2,Technical Support,83.0,3,No,4.0,10.0,Fail
145357,2026-05-03,Agent 046,Team E,Supervisor 4,Verification,85.0,0,No,3.9,4.9,Pass
145358,2026-06-26,Agent 014,Team A,Supervisor 2,General Inquiry,82.6,1,No,3.5,6.3,Fail
145359,2026-01-04,Agent 003,Team A,Supervisor 3,Billing,95.7,2,No,4.4,7.5,Pass
145360,2026-07-07,Agent 013,Team E,Supervisor 4,Technical Support,86.8,0,No,3.4,7.7,Pass
145361,2026-03-31,Agent 008,Team C,Supervisor 3,Retention,86.2,4,No,4.1,6.3,Pass
145362,2026-04-06,Agent 056,Team D,Supervisor 3,Retention,89.3,0,No,4.9,6.9,Pass
145363,2026-01-29,Agent 002,Team C,Supervisor 1,General Inquiry,100.0,0,No,4.2,6.4,Pass
145364,2026-03-27,Agent 046,Team C,Supervisor 4,Retention,82.3,0,No,4.0,11.1,Fail
145365,2026-02-16,Agent 031,Team A,Supervisor 4,General Inquiry,93.5,4,No,4.7,4.1,Pass
145366,2026-03-18,Agent 091,Team C,Supervisor 5,Billing,83.8,2,No,3.2,9.3,Fail
145367,2026-03-28,Agent 081,Team A,Supervisor 2,Verification,85.2,2,No,4.1,14.2,Pass
145368,2026-07-10,Agent 035,Team B,Supervisor 4,Verification,82.0,2,No,4.0,7.9,Fail
145369,2026-01-31,Agent 062,Team A,Supervisor 5,Retention,100.0,2,No,4.7,9.8,Pass
145370,2026-02-20,Agent 046,Team B,Supervisor 5,Verification,91.6,0,Yes,4.1,8.7,Pass
145371,2026-06-18,Agent 024,Team E,Supervisor 4,Retention,93.6,0,No,4.4,13.2,Pass
145372,2026-02-05,Agent 065,Team E,Supervisor 3,General Inquiry,100.0,0,No,4.4,5.6,Pass
145373,2026-06-17,Agent 093,Team A,Supervisor 2,Retention,98.2,1,No,4.1,8.9,Pass
145374,2026-04-05,Agent 090,Team E,Supervisor 4,Technical Support,92.8,6,No,3.1,9.3,Pass
145375,2026-07-07,Agent 044,Team E,Supervisor 5,General Inquiry,94.3,4,No,4.6,9.3,Pass
145376,2026-01-15,Agent 099,Team C,Supervisor 3,General Inquiry,95.0,1,No,4.0,15.6,Pass
145377,2026-03-19,Agent 051,Team C,Supervisor 3,Verification,95.5,1,No,2.9,9.1,Pass
145378,2026-08-15,Agent 088,Team B,Supervisor 2,Billing,85.0,1,Yes,4.0,8.7,Pass
145379,2026-08-04,Agent 046,Team D,Supervisor 3,Verification,88.9,1,No,4.3,7.7,Pass
145380,2026-06-07,Agent 033,Team A,Supervisor 5,Billing,100.0,0,No,4.4,8.5,Pass
145381,2026-06-07,Agent 064,Team A,Supervisor 4,Retention,85.7,2,No,4.2,8.2,Pass
145382,2026-06-04,Agent 026,Team E,Supervisor 2,Verification,88.8,1,No,4.7,9.2,Pass
145383,2026-08-29,Agent 039,Team E,Supervisor 4,Retention,90.6,5,No,3.7,5.9,Pass
145384,2026-02-09,Agent 058,Team B,Supervisor 3,Billing,81.5,1,No,3.9,5.8,Fail
145385,2026-07-25,Agent 026,Team A,Supervisor 3,Technical Support,96.3,4,No,4.3,8.2,Pass
145386,2026-02-14,Agent 075,Team E,Supervisor 4,Billing,100.0,2,No,4.2,11.2,Pass
145387,2026-08-27,Agent 093,Team A,Supervisor 3,General Inquiry,85.5,3,No,4.3,12.5,Pass
145388,2026-07-22,Agent 093,Team A,Supervisor 5,Billing,97.6,2,No,3.9,8.1,Pass
145389,2026-06-24,Agent 067,Team B,Supervisor 4,Verification,88.0,1,No,3.9,2.0,Pass
145390,2026-08-24,Agent 073,Team D,Supervisor 5,Billing,87.0,4,No,4.7,6.7,Pass
145391,2026-03-31,Agent 099,Team E,Supervisor 3,Retention,99.7,1,No,4.1,11.4,Pass
145392,2026-02-25,Agent 057,Team C,Supervisor 2,Technical Support,74.4,1,No,3.3,11.4,Fail
145393,2026-02-23,Agent 070,Team C,Supervisor 5,Technical Support,80.9,2,No,4.1,5.7,Fail
145394,2026-03-26,Agent 073,Team A,Supervisor 3,Billing,76.2,1,No,3.6,6.6,Fail
145395,2026-01-09,Agent 008,Team B,Supervisor 1,General Inquiry,77.3,0,No,3.9,10.4,Fail
145396,2026-04-28,Agent 091,Team A,Supervisor 3,Verification,100.0,0,No,3.9,6.9,Pass
145397,2026-08-27,Agent 034,Team B,Supervisor 5,Technical Support,83.9,1,No,4.3,13.2,Fail
145398,2026-03-06,Agent 088,Team A,Supervisor 1,Retention,76.0,4,No,3.5,10.8,Fail
145399,2026-04-18,Agent 069,Team E,Supervisor 2,Verification,98.2,0,No,4.6,2.3,Pass
145400,2026-07-17,Agent 010,Team D,Supervisor 1,Billing,86.7,2,No,4.2,8.7,Pass
145401,2026-05-09,Agent 084,Team C,Supervisor 3,General Inquiry,98.1,1,No,4.5,2.8,Pass
145402,2026-08-02,Agent 022,Team E,Supervisor 3,Billing,96.4,0,No,4.5,7.4,Pass
145403,2026-08-31,Agent 012,Team B,Supervisor 5,Retention,84.6,2,No,3.8,10.7,Fail
145404,2026-05-21,Agent 029,Team E,Supervisor 4,Verification,94.4,0,No,4.0,8.9,Pass
145405,2026-02-07,Agent 031,Team A,Supervisor 5,Retention,91.3,0,No,3.8,8.3,Pass
145406,2026-08-29,Agent 006,Team D,Supervisor 2,General Inquiry,82.7,3,No,4.2,13.2,Fail
145407,2026-06-22,Agent 007,Team B,Supervisor 5,Verification,84.3,1,No,3.1,3.5,Fail
145408,2026-04-15,Agent 097,Team A,Supervisor 3,General Inquiry,93.8,1,No,4.5,7.4,Pass
145409,2026-02-09,Agent 079,Team D,Supervisor 1,Technical Support,79.7,2,No,2.9,14.6,Fail
145410,2026-08-11,Agent 013,Team D,Supervisor 4,Verification,96.2,1,No,4.5,8.0,Pass
145411,2026-05-23,Agent 063,Team E,Supervisor 4,Verification,92.3,0,No,4.5,5.5,Pass
145412,2026-06-27,Agent 024,Team B,Supervisor 4,Verification,78.4,1,No,3.6,8.5,Fail
145413,2026-05-10,Agent 094,Team D,Supervisor 3,Billing,94.7,0,No,4.5,4.5,Pass
145414,2026-06-30,Agent 097,Team E,Supervisor 5,Technical Support,98.0,0,No,4.0,7.7,Pass
145415,2026-08-11,Agent 084,Team C,Supervisor 3,Verification,87.8,2,No,4.5,7.6,Pass
145416,2026-06-03,Agent 019,Team C,Supervisor 4,Verification,91.3,2,Yes,4.3,8.6,Pass
145417,2026-07-13,Agent 083,Team B,Supervisor 1,Verification,72.3,2,No,3.6,6.8,Fail
145418,2026-03-16,Agent 088,Team E,Supervisor 3,Verification,93.6,2,No,4.5,7.9,Pass
145419,2026-02-02,Agent 069,Team D,Supervisor 5,Retention,83.2,2,No,3.9,8.0,Fail
145420,2026-07-29,Agent 022,Team E,Supervisor 2,Retention,95.4,1,No,4.3,13.7,Pass
145421,2026-03-26,Agent 060,Team C,Supervisor 2,General Inquiry,93.2,0,No,4.6,7.7,Pass
145422,2026-02-28,Agent 022,Team E,Supervisor 2,Technical Support,98.4,1,Yes,4.4,14.4,Pass
145423,2026-04-05,Agent 092,Team C,Supervisor 3,General Inquiry,85.6,0,No,4.2,6.1,Pass
145424,2026-01-26,Agent 017,Team A,Supervisor 2,Billing,87.9,0,No,4.4,5.8,Pass
145425,2026-08-10,Agent 095,Team C,Supervisor 3,General Inquiry,82.8,2,No,3.6,9.6,Fail
145426,2026-04-13,Agent 047,Team E,Supervisor 3,Verification,92.7,0,No,3.9,9.8,Pass
145427,2026-01-21,Agent 007,Team A,Supervisor 2,Billing,85.2,0,No,4.2,4.6,Pass
145428,2026-06-26,Agent 017,Team B,Supervisor 1,Retention,82.2,4,No,4.5,5.5,Fail
145429,2026-03-21,Agent 076,Team E,Supervisor 3,Retention,94.7,2,No,4.1,7.3,Pass
145430,2026-03-12,Agent 062,Team B,Supervisor 4,Verification,74.3,2,No,4.3,11.0,Fail
145431,2026-08-02,Agent 063,Team B,Supervisor 4,Technical Support,85.8,3,Yes,3.6,9.3,Pass
145432,2026-07-18,Agent 007,Team B,Supervisor 5,General Inquiry,77.4,0,Yes,4.1,6.8,Fail
145433,2026-03-07,Agent 029,Team B,Supervisor 3,Billing,80.6,1,No,3.7,8.0,Fail
145434,2026-02-06,Agent 072,Team B,Supervisor 2,General Inquiry,76.6,1,No,3.9,11.3,Fail
145435,2026-01-14,Agent 004,Team E,Supervisor 5,Verification,96.7,0,No,4.8,9.6,Pass
145436,2026-07-19,Agent 016,Team B,Supervisor 5,General Inquiry,91.5,0,No,4.3,4.8,Pass
145437,2026-08-09,Agent 080,Team D,Supervisor 1,General Inquiry,89.7,0,No,4.4,11.4,Pass
145438,2026-04-18,Agent 086,Team B,Supervisor 1,Technical Support,87.4,1,No,4.1,10.8,Pass
145439,2026-05-15,Agent 075,Team A,Supervisor 1,General Inquiry,100.0,1,No,4.7,9.2,Pass
145440,2026-06-15,Agent 059,Team E,Supervisor 3,Technical Support,98.6,4,No,5.0,9.5,Pass
145441,2026-06-22,Agent 041,Team A,Supervisor 5,General Inquiry,85.6,1,No,4.1,12.9,Pass
145442,2026-05-30,Agent 060,Team D,Supervisor 3,Technical Support,95.2,2,No,4.8,12.3,Pass
145443,2026-06-21,Agent 075,Team D,Supervisor 1,Technical Support,81.8,0,No,4.6,9.2,Fail
145444,2026-03-22,Agent 069,Team C,Supervisor 1,Verification,91.9,1,No,4.5,10.1,Pass
145445,2026-03-21,Agent 058,Team C,Supervisor 4,Verification,100.0,0,No,3.7,3.2,Pass
145446,2026-08-13,Agent 076,Team C,Supervisor 1,General Inquiry,93.0,3,No,4.2,3.3,Pass
145447,2026-04-13,Agent 040,Team A,Supervisor 1,Retention,95.8,2,No,3.5,12.5,Pass
145448,2026-02-04,Agent 089,Team B,Supervisor 4,Technical Support,88.7,2,No,3.8,13.1,Pass
145449,2026-04-12,Agent 058,Team A,Supervisor 3,Billing,96.0,0,No,4.9,7.8,Pass
145450,2026-07-07,Agent 061,Team D,Supervisor 2,Verification,87.7,0,No,3.5,7.3,Pass
145451,2026-08-12,Agent 045,Team D,Supervisor 3,Retention,91.4,0,No,3.8,12.8,Pass
145452,2026-05-11,Agent 077,Team D,Supervisor 1,Billing,96.1,0,No,4.1,8.2,Pass
145453,2026-04-28,Agent 048,Team D,Supervisor 3,Verification,95.5,0,No,4.1,6.2,Pass
145454,2026-07-14,Agent 090,Team E,Supervisor 5,Billing,91.5,2,No,4.4,6.8,Pass
145455,2026-07-19,Agent 011,Team D,Supervisor 5,Technical Support,82.8,0,No,4.1,13.0,Fail
145456,2026-08-26,Agent 056,Team B,Supervisor 3,Retention,91.4,1,No,4.3,12.7,Pass
145457,2026-04-05,Agent 023,Team B,Supervisor 2,Billing,75.8,0,No,2.8,7.6,Fail
145458,2026-02-24,Agent 077,Team C,Supervisor 5,General Inquiry,97.3,3,No,4.4,5.4,Pass
145459,2026-01-09,Agent 033,Team C,Supervisor 5,Retention,100.0,3,No,4.2,6.3,Pass
145460,2026-03-10,Agent 052,Team B,Supervisor 1,Billing,86.6,0,No,4.0,7.7,Pass
145461,2026-01-28,Agent 028,Team B,Supervisor 1,General Inquiry,87.6,1,No,4.4,4.7,Pass
145462,2026-05-23,Agent 004,Team D,Supervisor 2,Verification,86.3,3,No,4.0,10.8,Pass
145463,2026-04-23,Agent 092,Team B,Supervisor 2,General Inquiry,94.4,0,No,4.9,10.6,Pass
145464,2026-08-07,Agent 098,Team D,Supervisor 2,Retention,95.1,2,No,4.3,14.0,Pass
145465,2026-08-22,Agent 051,Team B,Supervisor 5,Retention,100.0,2,No,4.2,7.3,Pass
145466,2026-01-31,Agent 010,Team C,Supervisor 2,Retention,90.1,1,No,3.8,8.4,Pass
145467,2026-02-28,Agent 052,Team B,Supervisor 5,Billing,80.2,0,No,4.2,2.9,Fail
145468,2026-08-20,Agent 072,Team E,Supervisor 3,Retention,88.5,1,No,4.0,11.2,Pass
145469,2026-03-23,Agent 009,Team B,Supervisor 1,Billing,83.8,1,No,4.1,9.1,Fail
145470,2026-08-18,Agent 018,Team E,Supervisor 2,Billing,97.1,1,No,4.9,10.1,Pass
145471,2026-08-29,Agent 066,Team D,Supervisor 5,Billing,84.5,2,No,3.5,6.7,Fail
145472,2026-02-23,Agent 082,Team A,Supervisor 2,Verification,77.7,1,No,3.6,9.6,Fail
145473,2026-07-15,Agent 040,Team E,Supervisor 3,Retention,88.6,1,No,4.3,10.1,Pass
145474,2026-08-01,Agent 066,Team D,Supervisor 4,General Inquiry,90.0,1,No,4.2,7.9,Pass
145475,2026-06-24,Agent 022,Team B,Supervisor 4,Verification,95.0,1,No,3.7,9.0,Pass
145476,2026-02-11,Agent 080,Team B,Supervisor 2,Technical Support,86.6,0,No,4.6,10.2,Pass
145477,2026-01-23,Agent 096,Team C,Supervisor 2,Retention,85.7,1,No,4.2,9.0,Pass
145478,2026-04-19,Agent 074,Team D,Supervisor 5,Billing,82.3,1,No,3.6,10.2,Fail
145479,2026-03-27,Agent 034,Team E,Supervisor 1,Billing,92.0,2,No,4.2,4.3,Pass
145480,2026-03-06,Agent 048,Team A,Supervisor 4,Verification,95.7,0,No,4.1,2.7,Pass
145481,2026-03-30,Agent 016,Team A,Supervisor 4,Billing,84.1,0,No,4.1,2.7,Fail
145482,2026-02-23,Agent 049,Team D,Supervisor 4,Technical Support,86.9,0,No,5.0,12.4,Pass
145483,2026-04-28,Agent 098,Team B,Supervisor 1,Verification,76.7,0,No,4.1,11.2,Fail
145484,2026-04-15,Agent 063,Team B,Supervisor 4,Verification,84.9,1,No,4.1,7.0,Fail
145485,2026-08-08,Agent 040,Team D,Supervisor 1,Billing,78.9,1,No,4.4,6.6,Fail
145486,2026-08-17,Agent 056,Team A,Supervisor 4,Verification,100.0,1,No,4.7,10.6,Pass
145487,2026-01-11,Agent 098,Team C,Supervisor 4,General Inquiry,84.8,2,No,2.8,7.8,Fail
145488,2026-03-04,Agent 077,Team D,Supervisor 5,Verification,87.0,2,No,4.4,4.9,Pass
145489,2026-01-22,Agent 048,Team B,Supervisor 5,Verification,96.2,1,No,4.5,9.9,Pass
145490,2026-07-01,Agent 037,Team A,Supervisor 3,Billing,100.0,1,No,4.5,10.6,Pass
145491,2026-08-05,Agent 012,Team B,Supervisor 5,Retention,100.0,0,No,,11.7,Pass
145492,2026-04-27,Agent 079,Team C,Supervisor 4,Billing,85.7,0,No,3.8,7.6,Pass
145493,2026-08-01,Agent 094,Team A,Supervisor 4,Technical Support,100.0,2,No,4.9,7.5,Pass
145494,2026-06-13,Agent 095,Team C,Supervisor 3,Verification,86.3,1,No,4.1,7.7,Pass
145495,2026-02-27,Agent 093,Team B,Supervisor 3,Billing,81.1,0,No,4.6,7.7,Fail
145496,2026-01-20,Agent 098,Team E,Supervisor 2,Retention,93.9,1,No,4.5,14.1,Pass
145497,2026-05-24,Agent 032,Team A,Supervisor 5,Retention,100.0,1,No,3.2,5.0,Pass
145498,2026-08-08,Agent 023,Team D,Supervisor 1,Billing,82.9,1,No,4.1,8.3,Fail
145499,2026-07-03,Agent 074,Team D,Supervisor 1,Retention,83.2,2,No,4.3,5.2,Fail
145500,2026-04-03,Agent 072,Team D,Supervisor 2,Billing,84.6,0,No,3.9,7.5,Fail
145501,2026-02-19,Agent 021,Team C,Supervisor 1,Billing,85.4,1,No,3.3,10.5,Pass
145502,2026-03-31,Agent 075,Team A,Supervisor 2,Verification,100.0,2,No,4.0,7.7,Pass
145503,2026-04-14,Agent 012,Team D,Supervisor 3,Billing,92.1,0,No,3.9,7.8,Pass
145504,2026-07-13,Agent 049,Team C,Supervisor 4,Technical Support,88.4,3,No,4.0,11.2,Pass
145505,2026-05-07,Agent 047,Team E,Supervisor 3,Retention,100.0,1,No,4.1,9.4,Pass
145506,2026-04-23,Agent 083,Team E,Supervisor 1,Verification,90.4,0,No,4.2,4.6,Pass
145507,2026-03-15,Agent 098,Team A,Supervisor 5,General Inquiry,100.0,1,No,4.7,13.0,Pass
145508,2026-01-13,Agent 062,Team E,Supervisor 1,Verification,100.0,1,No,4.8,10.9,Pass
145509,2026-01-15,Agent 038,Team C,Supervisor 5,Verification,99.2,3,No,4.6,9.2,Pass
145510,2026-03-14,Agent 098,Team E,Supervisor 1,Verification,92.2,1,No,4.0,6.1,Pass
145511,2026-01-27,Agent 026,Team A,Supervisor 1,Technical Support,98.4,3,No,4.1,13.2,Pass
145512,2026-05-16,Agent 040,Team D,Supervisor 2,Technical Support,83.4,3,No,4.1,11.1,Fail
145513,2026-07-17,Agent 016,Team C,Supervisor 1,Technical Support,98.1,2,No,4.6,5.6,Pass
145514,2026-08-16,Agent 019,Team A,Supervisor 1,Technical Support,85.1,1,No,3.9,10.7,Pass
145515,2026-06-27,Agent 050,Team A,Supervisor 5,Verification,82.3,1,No,3.3,10.9,Fail
145516,2026-03-29,Agent 056,Team B,Supervisor 3,Retention,74.4,1,No,4.3,14.9,Fail
145517,2026-07-14,Agent 029,Team A,Supervisor 2,Technical Support,92.9,1,No,3.9,7.1,Pass
145518,2026-06-03,Agent 038,Team C,Supervisor 3,Billing,86.4,1,No,3.9,5.9,Pass
145519,2026-02-05,Agent 061,Team B,Supervisor 3,General Inquiry,93.2,4,No,3.7,12.5,Pass
145520,2026-05-29,Agent 036,Team E,Supervisor 1,General Inquiry,87.1,2,No,3.8,7.9,Pass
145521,2026-07-24,Agent 085,Team D,Supervisor 5,Billing,84.3,1,No,4.3,7.3,Fail
145522,2026-02-21,Agent 010,Team D,Supervisor 4,Technical Support,91.4,2,No,4.1,12.4,Pass
145523,2026-05-19,Agent 047,Team C,Supervisor 3,Retention,88.7,1,No,4.1,6.8,Pass
145524,2026-01-08,Agent 087,Team B,Supervisor 1,Verification,73.2,1,No,4.2,12.4,Fail
145525,2026-02-26,Agent 044,Team D,Supervisor 3,Billing,99.3,2,No,4.4,14.3,Pass
145526,2026-04-20,Agent 062,Team C,Supervisor 3,Billing,100.0,1,No,5.0,7.2,Pass
145527,2026-06-23,Agent 007,Team E,Supervisor 1,Retention,100.0,1,No,4.3,11.9,Pass
145528,2026-08-28,Agent 069,Team C,Supervisor 5,General Inquiry,80.0,0,No,3.4,6.8,Fail
145529,2026-07-25,Agent 019,Team E,Supervisor 3,General Inquiry,93.7,0,No,4.2,6.1,Pass
145530,2026-08-13,Agent 033,Team B,Supervisor 3,General Inquiry,87.3,1,No,4.7,5.1,Pass
145531,2026-05-10,Agent 024,Team C,Supervisor 3,Technical Support,92.0,0,No,3.7,10.8,Pass
145532,2026-03-05,Agent 023,Team B,Supervisor 1,Verification,79.1,0,No,2.8,7.8,Fail
145533,2026-06-29,Agent 086,Team D,Supervisor 4,Technical Support,95.8,0,No,4.5,5.1,Pass
145534,2026-07-12,Agent 100,Team D,Supervisor 4,Retention,92.8,1,No,4.6,11.2,Pass
145535,2026-01-11,Agent 053,Team C,Supervisor 2,Retention,82.4,1,No,4.5,9.4,Fail
145536,2026-05-14,Agent 021,Team D,Supervisor 2,Technical Support,82.1,0,No,4.0,12.4,Fail
145537,2026-04-06,Agent 082,Team B,Supervisor 4,Technical Support,90.0,1,No,3.8,9.4,Pass
145538,2026-07-26,Agent 091,Team E,Supervisor 5,Verification,91.5,0,No,3.7,8.4,Pass
145539,2026-03-17,Agent 037,Team E,Supervisor 3,Verification,99.6,0,No,3.7,5.3,Pass
145540,2026-03-05,Agent 049,Team D,Supervisor 4,Verification,97.6,0,No,5.0,10.6,Pass
145541,2026-04-11,Agent 025,Team B,Supervisor 5,Verification,89.2,2,No,3.4,7.2,Pass
